index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT
36211,0,0,0,1,0,0,0,0,1,0,0,0,0,1
36237,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36240,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36270,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36274,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36329,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36353,0,0,0,1,0,0,0,0,1,0,0,1,0,0
36357,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36417,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36422,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36453,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36527,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36528,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36568,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36583,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36598,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36607,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36616,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36647,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36657,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36723,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36743,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36777,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36790,0,1,0,0,0,0,0,0,1,0,0,0,0,1
36809,0,1,0,0,0,0,0,0,1,0,0,1,0,0
36817,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36860,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36920,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36982,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36994,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37000,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37019,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37068,0,0,0,1,0,0,0,0,0,1,0,1,0,0
37072,0,0,0,1,0,0,0,0,1,0,0,0,0,1
37152,0,0,0,0,1,0,0,0,0,1,0,1,0,0
37176,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37209,0,0,0,0,0,1,0,0,0,1,0,1,0,0
37235,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37305,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37354,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37386,0,0,0,1,0,0,0,0,1,0,0,0,0,1
37408,0,0,0,1,0,0,0,0,1,0,0,0,1,0
37410,0,0,0,0,1,0,0,0,1,0,0,0,0,1
37434,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37451,0,0,0,1,0,0,0,0,0,1,0,1,0,0
37499,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37536,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37552,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37599,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37624,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37636,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37639,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37653,0,0,0,0,1,0,0,0,1,0,0,1,0,0
37704,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37716,0,0,0,1,0,0,0,0,1,0,0,0,0,1
37759,0,0,0,0,0,1,0,0,0,1,0,1,0,0
37792,0,0,1,0,0,0,0,0,0,1,0,0,0,1
37852,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37863,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37878,0,0,0,1,0,0,0,0,1,0,0,0,1,0
37927,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37948,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37998,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38008,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38009,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38019,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38043,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38058,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38078,0,0,0,1,0,0,0,0,1,0,0,0,1,0
38081,0,0,0,0,1,0,0,0,1,0,0,0,0,1
38084,0,0,0,1,0,0,0,0,1,0,0,0,0,1
38115,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38165,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38193,0,0,0,1,0,0,0,0,0,1,0,1,0,0
38203,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38231,0,0,1,0,0,0,0,0,0,1,0,0,0,1
38251,0,0,0,1,0,0,0,0,0,1,0,1,0,0
38275,0,0,0,1,0,0,0,0,0,1,0,0,0,1
38281,0,0,0,0,0,1,0,0,0,1,0,1,0,0
38283,0,0,0,0,1,0,0,0,0,1,0,1,0,0
38312,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38358,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38398,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38404,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38450,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38496,0,0,0,0,0,1,0,0,0,1,0,1,0,0
38566,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38576,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38621,0,0,0,1,0,0,0,0,0,1,0,1,0,0
38625,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38628,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38647,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38655,0,0,0,1,0,0,0,0,0,1,0,0,1,0
38691,0,0,0,1,0,0,0,0,0,1,0,0,0,1
38712,0,0,0,1,0,0,0,0,1,0,0,0,0,1
38713,0,0,0,0,0,1,0,0,0,1,0,0,1,0
38726,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38730,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38733,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38752,0,0,0,1,0,0,0,0,0,1,0,0,1,0
38760,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38788,0,0,0,1,0,0,0,0,1,0,0,0,0,1
38796,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38835,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38882,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38987,0,0,0,1,0,0,0,0,1,0,0,0,1,0
39006,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39025,0,0,0,0,1,0,0,0,0,1,0,1,0,0
39028,0,0,0,0,1,0,0,0,1,0,0,1,0,0
39170,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39191,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39196,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39220,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39269,0,0,0,1,0,0,0,0,1,0,0,1,0,0
39327,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39359,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39458,0,0,0,0,1,0,0,0,0,1,0,1,0,0
39472,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39479,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39480,0,0,0,0,0,1,0,0,1,0,0,0,1,0
39510,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39532,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39585,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39611,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39614,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39628,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39644,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39713,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39740,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39765,0,1,0,0,0,0,0,0,1,0,0,0,1,0
39804,0,0,0,0,1,0,0,0,1,0,0,0,1,0
39815,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39869,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39887,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39896,0,0,0,1,0,0,0,0,1,0,0,0,1,0
39897,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39911,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39922,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39933,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39970,0,0,0,1,0,0,0,0,1,0,0,1,0,0
40017,0,0,0,1,0,0,0,0,0,1,0,1,0,0
40065,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40071,0,0,0,0,1,0,0,0,1,0,0,1,0,0
40092,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40096,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40188,0,0,0,1,0,0,0,0,1,0,0,0,0,1
40219,0,0,0,0,1,0,0,0,0,1,0,1,0,0
40244,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40287,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40296,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40333,0,0,0,1,0,0,0,0,1,0,0,0,0,1
40354,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40368,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40383,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40386,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40400,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40421,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40435,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40438,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40443,0,0,0,1,0,0,0,0,1,0,0,1,0,0
40444,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40449,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40465,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40466,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40470,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40474,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40502,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40511,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40524,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40575,0,0,0,0,1,0,0,0,0,1,0,1,0,0
40585,0,0,0,0,1,0,0,0,0,1,0,1,0,0
40622,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40633,0,0,0,1,0,0,0,0,0,1,0,1,0,0
40637,0,1,0,0,0,0,0,0,1,0,0,1,0,0
40678,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40700,0,0,0,1,0,0,0,0,1,0,0,1,0,0
40779,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40785,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40790,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40795,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40928,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40954,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40971,0,0,0,1,0,0,0,0,1,0,0,1,0,0
40974,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40979,0,0,0,1,0,0,0,0,1,0,0,1,0,0
40986,0,0,0,0,0,1,0,0,1,0,0,1,0,0
41026,0,0,0,0,1,0,0,0,0,1,0,0,0,1
41043,0,0,0,0,1,0,0,0,0,1,0,0,0,1
41059,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41091,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41187,0,1,0,0,0,0,0,0,0,1,0,1,0,0
41189,0,0,0,1,0,0,0,0,1,0,0,1,0,0
41194,0,0,0,1,0,0,0,0,1,0,0,0,1,0
41227,0,1,0,0,0,0,0,0,1,0,0,0,0,1
41245,0,0,0,1,0,0,0,0,1,0,0,0,0,1
41276,0,0,0,0,1,0,0,0,0,1,0,1,0,0
41283,0,0,0,1,0,0,0,0,0,1,0,1,0,0
41346,0,0,0,1,0,0,0,0,1,0,0,1,0,0
41381,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41438,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41471,0,0,0,1,0,0,0,0,0,1,0,1,0,0
41589,0,0,0,1,0,0,0,0,1,0,0,1,0,0
41621,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41628,0,1,0,0,0,0,0,0,1,0,0,0,0,1
41629,0,0,0,1,0,0,0,0,1,0,0,0,0,1
41652,0,1,0,0,0,0,0,0,1,0,0,0,1,0
41657,0,0,0,1,0,0,0,0,1,0,0,0,0,1
41665,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41692,0,0,0,1,0,0,0,0,1,0,0,1,0,0
41705,0,0,0,1,0,0,0,0,1,0,0,0,0,1
41736,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41739,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41743,0,1,0,0,0,0,0,0,0,1,0,1,0,0
41745,0,0,0,0,1,0,0,0,1,0,0,0,0,1
41799,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41829,0,0,0,0,1,0,0,0,0,1,0,0,1,0
41852,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41875,0,0,0,0,1,0,0,0,1,0,0,0,0,1
41887,0,0,0,1,0,0,0,0,0,1,0,0,1,0
41930,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41962,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41974,0,1,0,0,0,0,0,0,1,0,0,0,0,1
42030,0,0,0,1,0,0,0,0,0,1,0,0,0,1
42058,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42073,0,1,0,0,0,0,0,0,1,0,0,0,0,1
42083,0,0,0,0,1,0,0,0,0,1,0,1,0,0
42087,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42096,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42104,0,0,0,1,0,0,0,0,0,1,0,1,0,0
42106,0,0,0,0,1,0,0,0,1,0,0,0,0,1
42129,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42168,0,1,0,0,0,0,0,0,1,0,0,1,0,0
42174,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42213,0,0,0,0,1,0,0,0,1,0,0,0,0,1
42247,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42252,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42262,0,0,0,0,0,1,0,0,0,1,0,1,0,0
42298,0,0,0,0,1,0,0,0,0,1,0,0,1,0
42329,0,1,0,0,0,0,0,0,1,0,0,1,0,0
42339,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42358,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42377,0,0,0,0,0,1,0,0,1,0,0,0,0,1
42410,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42415,0,0,0,0,1,0,0,0,0,1,0,0,1,0
42452,0,0,0,1,0,0,0,0,1,0,0,0,1,0
42480,0,0,0,0,0,1,0,0,0,1,0,1,0,0
42504,0,0,0,1,0,0,0,0,1,0,0,1,0,0
42550,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42562,0,0,0,1,0,0,0,0,0,1,0,1,0,0
42587,0,0,0,1,0,0,0,0,0,1,0,1,0,0
42590,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42596,0,0,0,1,0,0,0,0,0,1,0,1,0,0
42607,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42615,0,0,0,0,1,0,0,0,1,0,0,0,0,1
42637,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42638,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42665,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42683,0,0,0,0,1,0,0,0,1,0,0,0,0,1
42705,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42720,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42736,0,0,0,0,1,0,0,0,0,1,0,1,0,0
42766,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42767,0,0,0,1,0,0,0,0,0,1,0,1,0,0
42802,0,1,0,0,0,0,0,0,1,0,0,1,0,0
42822,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42823,0,0,0,1,0,0,0,0,1,0,0,1,0,0
42844,0,0,0,0,1,0,0,0,1,0,0,0,0,1
42846,0,1,0,0,0,0,0,0,1,0,0,1,0,0
42855,0,0,0,0,1,0,0,0,1,0,0,0,0,1
42859,0,1,0,0,0,0,0,0,1,0,0,1,0,0
42863,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42911,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42912,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42972,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42974,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42990,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42997,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43008,0,0,0,0,1,0,0,0,0,1,0,0,0,1
43018,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43044,0,0,0,1,0,0,0,0,1,0,0,0,0,1
43047,0,0,0,1,0,0,0,0,0,1,0,0,0,1
43057,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43064,0,0,0,1,0,0,0,0,1,0,0,1,0,0
43090,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43102,0,0,0,1,0,0,0,0,1,0,0,1,0,0
43133,0,1,0,0,0,0,0,0,1,0,0,0,0,1
43195,0,1,0,0,0,0,0,0,1,0,0,1,0,0
43205,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43236,0,0,0,0,1,0,0,0,1,0,0,0,0,1
43239,0,1,0,0,0,0,0,0,1,0,0,1,0,0
43252,0,1,0,0,0,0,0,0,1,0,0,1,0,0
43265,0,1,0,0,0,0,0,0,1,0,0,1,0,0
43276,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43283,0,0,0,1,0,0,0,0,1,0,0,0,0,1
43288,0,1,0,0,0,0,0,0,1,0,0,1,0,0
43291,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43304,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43351,0,0,0,0,1,0,0,0,1,0,0,0,0,1
43360,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43367,0,0,0,1,0,0,0,0,1,0,0,1,0,0
43375,0,1,0,0,0,0,0,0,1,0,0,0,0,1
43379,0,0,1,0,0,0,0,0,0,1,0,1,0,0
43401,0,0,0,1,0,0,0,0,1,0,0,0,0,1
43437,0,1,0,0,0,0,0,0,1,0,0,0,0,1
43515,0,0,0,0,1,0,0,0,1,0,0,1,0,0
43557,0,0,0,1,0,0,0,0,1,0,0,0,0,1
43559,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43591,0,1,0,0,0,0,0,0,1,0,0,0,0,1
43592,0,1,0,0,0,0,0,0,1,0,0,1,0,0
43650,0,0,0,1,0,0,0,0,1,0,0,1,0,0
43663,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43687,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43692,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43701,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43741,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43745,0,0,0,1,0,0,0,0,1,0,0,1,0,0
43774,0,0,0,0,1,0,0,0,1,0,0,0,1,0
43780,0,0,1,0,0,0,0,0,0,1,0,1,0,0
43795,0,0,0,0,1,0,0,0,1,0,0,0,0,1
43811,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43818,0,0,0,0,1,0,0,0,1,0,0,0,0,1
43835,0,1,0,0,0,0,0,0,1,0,0,0,1,0
43852,0,0,0,1,0,0,0,0,1,0,0,1,0,0
43913,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44001,0,0,0,0,1,0,0,0,0,1,0,1,0,0
44019,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44052,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44096,0,0,0,0,1,0,0,0,1,0,0,0,0,1
44123,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44159,0,0,0,0,1,0,0,0,0,1,0,1,0,0
44171,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44197,0,0,0,0,1,0,0,0,0,1,0,1,0,0
44225,0,0,1,0,0,0,0,0,1,0,0,0,0,1
44252,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44280,0,0,1,0,0,0,0,0,0,1,0,1,0,0
44339,0,0,0,1,0,0,0,0,1,0,0,1,0,0
44386,0,0,0,0,0,1,0,0,1,0,0,0,1,0
44397,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44424,0,0,0,1,0,0,0,0,1,0,0,0,0,1
44433,0,0,0,0,1,0,0,0,1,0,0,0,0,1
44442,0,0,0,0,1,0,0,0,0,1,0,1,0,0
44445,0,0,0,0,1,0,0,0,0,1,0,0,0,1
44459,0,0,0,0,1,0,0,0,1,0,0,1,0,0
44482,0,0,0,0,1,0,0,0,0,1,0,1,0,0
44508,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44514,0,1,0,0,0,0,0,0,1,0,0,0,1,0
44523,0,0,0,1,0,0,0,0,0,1,0,1,0,0
44533,0,0,0,1,0,0,0,0,0,1,0,1,0,0
44579,0,1,0,0,0,0,0,0,1,0,0,0,1,0
44591,0,0,1,0,0,0,0,0,1,0,0,0,1,0
44601,0,0,0,1,0,0,0,0,0,1,0,0,0,1
44604,0,0,0,1,0,0,0,0,0,1,0,0,0,1
44614,0,0,0,0,1,0,0,0,0,1,0,1,0,0
44617,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44636,0,0,0,0,1,0,0,0,1,0,0,0,0,1
44640,0,0,0,0,1,0,0,0,0,1,0,1,0,0
44646,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44699,0,0,0,0,1,0,0,0,1,0,0,1,0,0
44798,0,0,0,1,0,0,0,0,0,1,0,1,0,0
44836,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44850,0,0,0,1,0,0,0,0,1,0,0,1,0,0
44871,0,0,0,1,0,0,0,0,0,1,0,0,0,1
44884,0,0,1,0,0,0,0,0,1,0,0,0,1,0
44894,0,0,0,0,0,1,0,0,1,0,0,0,0,1
44895,0,0,1,0,0,0,0,0,1,0,0,0,0,1
44928,0,0,0,0,0,1,0,0,0,1,0,0,0,1
44941,0,0,1,0,0,0,0,0,1,0,0,0,0,1
44942,0,0,0,0,1,0,0,0,1,0,0,1,0,0
44971,0,1,0,0,0,0,0,0,1,0,0,0,1,0
45024,0,0,0,0,1,0,0,0,1,0,0,0,0,1
45032,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45052,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45053,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45072,0,0,0,1,0,0,0,0,0,1,0,0,1,0
45113,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45126,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45148,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45159,0,0,0,0,1,0,0,0,0,1,0,1,0,0
45187,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45189,0,0,0,1,0,0,0,0,0,1,0,1,0,0
45211,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45212,0,0,0,0,0,1,0,0,1,0,0,0,1,0
45234,0,0,0,0,1,0,0,0,1,0,0,0,0,1
45246,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45254,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45268,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45279,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45305,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45308,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45310,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45348,0,0,0,0,0,1,0,0,1,0,0,0,0,1
45359,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45384,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45422,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45446,0,0,0,1,0,0,0,0,1,0,0,0,1,0
45448,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45464,0,0,0,1,0,0,0,0,0,1,0,1,0,0
45503,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45509,0,0,0,1,0,0,0,0,1,0,0,0,1,0
45524,0,0,1,0,0,0,0,0,0,1,0,0,0,1
45533,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45544,0,0,0,0,1,0,0,0,1,0,0,1,0,0
45548,0,0,1,0,0,0,0,0,0,1,0,1,0,0
45562,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45602,0,0,0,1,0,0,0,0,0,1,0,1,0,0
45622,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45643,0,0,0,1,0,0,0,0,0,1,0,1,0,0
45654,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45656,0,0,0,0,0,0,1,0,0,1,0,0,0,1
45669,0,0,0,1,0,0,0,0,1,0,0,0,1,0
45682,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45690,0,0,1,0,0,0,0,0,0,1,0,0,1,0
45692,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45703,0,0,1,0,0,0,0,0,1,0,0,0,0,1
45780,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45798,0,0,0,0,1,0,0,0,0,1,0,0,1,0
45801,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45802,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45814,0,0,0,0,0,1,0,0,0,1,0,1,0,0
45862,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45871,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45899,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45907,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45925,0,0,1,0,0,0,0,0,1,0,0,0,0,1
45963,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45976,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45990,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45995,0,0,0,1,0,0,0,0,1,0,0,1,0,0
46000,0,0,1,0,0,0,0,0,0,1,0,0,0,1
46059,0,0,1,0,0,0,0,0,1,0,0,1,0,0
46061,0,0,0,1,0,0,0,0,0,1,0,1,0,0
46070,0,0,0,0,0,1,0,0,1,0,0,0,0,1
46077,0,0,0,0,1,0,0,0,0,1,0,0,0,1
46112,0,0,0,1,0,0,0,0,0,1,0,1,0,0
46132,0,0,0,0,1,0,0,0,1,0,0,0,1,0
46171,0,0,0,0,1,0,0,0,0,1,0,1,0,0
46174,0,1,0,0,0,0,0,0,1,0,0,1,0,0
46180,0,0,1,0,0,0,0,0,1,0,0,1,0,0
46190,0,0,0,1,0,0,0,0,1,0,0,0,0,1
46207,0,1,0,0,0,0,0,0,1,0,0,1,0,0
46224,0,0,1,0,0,0,0,0,0,1,0,1,0,0
46243,0,1,0,0,0,0,0,0,1,0,0,1,0,0
46251,0,0,1,0,0,0,0,0,1,0,0,1,0,0
46254,0,0,1,0,0,0,0,0,1,0,0,0,0,1
46268,0,0,0,0,1,0,0,0,0,1,0,0,0,1
46289,0,0,0,0,1,0,0,0,1,0,0,1,0,0
46327,0,0,0,1,0,0,0,0,1,0,0,1,0,0
46335,0,0,0,1,0,0,0,0,0,1,0,0,1,0
